20:52:1.602, 23.16
20:52:7.1001, 23.18
20:52:12.5969, 23.18
20:52:17.9991, 23.18
20:52:23.384, 23.18
20:52:28.7491, 23.18
20:52:34.1223, 23.16
20:52:39.4816, 23.16
20:52:44.84, 23.16
20:52:50.2194, 23.16
20:52:55.5878, 23.18
20:53:0.96, 23.16
20:53:6.3272, 23.16
20:53:11.7113, 23.17
20:53:17.0835, 23.15
20:53:22.4832, 23.15
20:53:27.9046, 23.16
20:53:33.3178, 23.15
20:53:38.7337, 23.13
20:53:44.133, 23.13
20:53:49.5314, 23.16
20:53:54.929, 23.14
20:54:0.3191, 23.12
20:54:5.7087, 23.16
20:54:11.1056, 23.12
20:54:16.5199, 23.15
20:54:21.9237, 23.15
20:54:27.3199, 23.13
20:54:32.7142, 23.14
20:54:38.1182, 23.12
20:54:43.5305, 23.11
20:54:48.9727, 23.14
20:54:54.3894, 23.11
20:54:59.803, 23.13
20:55:5.2187, 23.13
20:55:10.6374, 23.14
20:55:16.0433, 23.14
20:55:21.4648, 23.15
20:55:26.8882, 23.12
20:55:32.3013, 23.14
20:55:37.7525, 23.14
20:55:43.1463, 23.11
20:55:48.5309, 23.14
20:55:53.9463, 23.11
20:55:59.3786, 23.11
20:56:4.773, 23.12
20:56:10.1921, 23.11
20:56:15.5937, 23.1
20:56:20.987, 23.1
20:56:26.3829, 23.1
20:56:31.7764, 23.1
20:56:37.1704, 23.1
20:56:42.634, 23.1
20:56:48.0297, 23.09
20:56:53.4282, 23.08
20:56:58.9532, 23.07
20:57:4.3491, 23.07
20:57:9.8104, 23.1
20:57:15.305, 23.1
20:57:20.7147, 23.07
20:57:26.1006, 23.04
20:57:31.486, 23.07
20:57:36.8693, 23.08
20:57:42.2656, 23.08
20:57:47.659, 23.05
20:57:53.0523, 23.08
20:57:58.4569, 23.05
20:58:3.895, 23.08
20:58:9.3995, 23.08
20:58:14.8652, 23.05
20:58:20.3758, 23.07
20:58:25.8459, 23.07
20:58:31.2402, 23.05
20:58:36.6402, 23.06
20:58:42.1054, 23.06
20:58:47.6148, 23.05
20:58:53.048, 23.06
20:58:58.5753, 23.04
20:59:3.9764, 23.04
20:59:9.4411, 23.04
20:59:14.8398, 23.04
20:59:20.3346, 23.05
20:59:25.7368, 23.04
20:59:31.1256, 23.02
20:59:36.559, 23.06
20:59:41.9602, 23.04
20:59:47.355, 23.05
20:59:52.7864, 23.04
20:59:58.2166, 23.05
21:0:3.7484, 23.06
21:0:9.1837, 23.04
21:0:14.6242, 23.03
21:0:20.0619, 23.04
21:0:25.4637, 23.03
21:0:30.8614, 23.06
21:0:36.2606, 23.06
21:0:41.7267, 23.06
21:0:47.1931, 23.08
21:0:52.6578, 23.04
21:0:58.133, 23.06
21:1:3.6313, 23.08
21:1:9.0637, 23.08
21:1:14.4588, 23.05
21:1:19.8565, 23.03
21:1:25.2859, 23.07
21:1:30.6932, 23.04
21:1:36.0951, 23.04
21:1:41.4986, 23.06
21:1:46.9675, 23.07
21:1:52.3814, 23.11
21:1:57.8229, 23.07
21:2:3.328, 23.07
21:2:8.7325, 23.09
21:2:14.1691, 23.08
21:2:19.5657, 23.08
21:2:24.9592, 23.04
21:2:30.3938, 23.05
21:2:35.8919, 23.02
21:2:41.2939, 23.02
21:2:46.6866, 23.03
21:2:52.1075, 23.03
21:2:57.5589, 23.03
21:3:2.8804, 23.04
21:3:8.2591, 23.03
21:3:13.7254, 23.05
21:3:19.1245, 23.04
21:3:24.5319, 23.03
21:3:29.9148, 23.07
21:3:35.3041, 23.05
21:3:40.6942, 23.03
21:3:46.0798, 23.03
21:3:51.4656, 23.02
21:3:56.8525, 23.02
21:4:2.2418, 23.02
21:4:7.6247, 23.05
21:4:13.0094, 23.02
21:4:18.3927, 23.03
21:4:23.7759, 23.04
21:4:29.1737, 23.03
21:4:34.5734, 23.03
21:4:40.0675, 23.04
21:4:45.5387, 23.03
21:4:51.0109, 23.01
21:4:56.4418, 23.02
21:5:1.8461, 23.01
21:5:7.4061, 23.03
21:5:12.899, 22.99
21:5:18.2949, 23.0
21:5:23.6951, 22.99
21:5:29.0987, 23.0
21:5:34.5032, 22.97
21:5:39.9371, 23.0
21:5:45.3735, 22.98
21:5:50.8724, 22.97
21:5:56.3419, 22.95
21:6:1.8704, 22.96
21:6:7.3663, 22.96
21:6:12.8031, 22.98
21:6:18.2877, 22.97
21:6:23.7669, 22.98
21:6:29.1906, 22.97
21:6:34.6008, 23.0
21:6:40.0325, 22.99
21:6:45.4398, 22.99
21:6:50.8615, 22.99
21:6:56.2763, 22.98
21:7:1.7222, 22.97
21:7:7.192, 22.97
21:7:12.6063, 22.95
21:7:18.0589, 22.96
21:7:23.5263, 22.95
21:7:28.9437, 22.93
21:7:34.3556, 22.92
21:7:39.7843, 22.92
21:7:45.2121, 22.93
21:7:50.6222, 22.93
21:7:56.0165, 22.93
21:8:1.4509, 22.92
21:8:6.9075, 22.94
21:8:12.3757, 22.93
21:8:17.83, 22.92
21:8:23.2836, 22.92
21:8:28.7028, 22.92
21:8:34.1135, 22.92
21:8:39.5116, 22.91
21:8:44.8976, 22.94
21:8:50.333, 22.93
21:8:55.7527, 22.93
21:9:1.2263, 22.94
21:9:6.6492, 22.96
21:9:12.0932, 22.95
21:9:17.4869, 22.93
21:9:22.8965, 22.94
21:9:28.2957, 22.92
21:9:33.7, 22.92
21:9:39.1243, 22.94
21:9:44.5453, 22.91
21:9:49.9925, 22.91
21:9:55.4345, 22.91
21:10:0.9169, 22.9
21:10:6.4158, 22.91
21:10:11.9246, 22.9
21:10:17.3763, 22.89
21:10:22.7892, 22.9
21:10:28.2069, 22.9
21:10:33.6323, 22.87
21:10:39.1014, 22.86
21:10:44.564, 22.86
21:10:49.9882, 22.85
21:10:55.4223, 22.87
21:11:0.8797, 22.86
21:11:6.282, 22.85
21:11:11.6904, 22.86
21:11:17.1043, 22.86
21:11:22.5205, 22.86
21:11:27.9259, 22.84
21:11:33.3761, 22.82
21:11:38.7899, 22.83
21:11:44.2442, 22.82
21:11:49.6467, 22.84
21:11:55.1179, 22.84
21:12:0.6258, 22.84
21:12:6.1176, 22.85
21:12:11.5308, 22.86
21:12:16.9255, 22.85
21:12:22.3594, 22.84
21:12:27.8785, 22.87
21:12:33.3785, 22.84
21:12:38.8013, 22.85
21:12:44.2529, 22.83
21:12:49.7566, 22.82
21:12:55.2305, 22.85
21:13:0.623, 22.84
21:13:6.0593, 22.84
21:13:11.5166, 22.83
21:13:16.9942, 22.84
21:13:22.4409, 22.81
21:13:27.885, 22.79
21:13:33.3529, 22.79
21:13:38.8399, 22.8
21:13:44.4339, 22.81
21:13:49.9171, 22.81
21:13:55.3466, 22.81
21:14:0.8149, 22.8
21:14:6.2724, 22.79
21:14:11.7658, 22.78
21:14:17.2708, 22.8
21:14:22.7461, 22.77
21:14:28.221, 22.78
21:14:33.6118, 22.77
21:14:39.0074, 22.79
21:14:44.391, 22.76
21:14:49.8259, 22.76
21:14:55.2369, 22.73
21:15:0.6456, 22.73
21:15:6.1331, 22.73
21:15:11.6283, 22.73
21:15:17.0645, 22.73
21:15:22.5469, 22.76
21:15:28.0292, 22.75
21:15:33.4996, 22.75
21:15:38.9498, 22.73
21:15:44.3559, 22.75
21:15:49.7931, 22.75
21:15:55.2252, 22.76
21:16:0.6446, 22.73
21:16:6.1027, 22.75
21:16:11.5419, 22.76
21:16:16.9571, 22.77
21:16:22.3905, 22.72
21:16:27.8616, 22.75
21:16:33.3536, 22.74
21:16:38.9094, 22.72
21:16:44.3849, 22.71
21:16:49.8395, 22.75
21:16:55.2897, 22.75
21:17:0.7421, 22.74
21:17:6.2583, 22.72
21:17:11.7988, 22.73
21:17:17.324, 22.69
21:17:22.8475, 22.73
21:17:28.3838, 22.71
21:17:33.9024, 22.71
21:17:39.416, 22.7
21:17:44.9042, 22.72
21:17:50.4192, 22.72
21:17:55.9206, 22.71
21:18:1.4455, 22.75
21:18:6.9674, 22.73
21:18:12.4839, 22.74
21:18:17.9958, 22.71
21:18:23.4905, 22.72
21:18:28.9688, 22.73
21:18:34.4207, 22.76
21:18:39.8154, 22.74
21:18:45.228, 22.72
21:18:50.7442, 22.74
21:18:56.2232, 22.72
21:19:1.7298, 22.72
21:19:7.2319, 22.75
21:19:12.6992, 22.75
21:19:18.1625, 22.72
21:19:23.6087, 22.72
21:19:29.0282, 22.71
21:19:40.0092, 22.73
21:19:45.4959, 22.71
21:19:51.0009, 22.74
21:19:56.478, 22.73
21:20:1.9535, 22.72
21:20:7.4331, 22.73
21:20:12.921, 22.73
21:20:18.4036, 22.73
21:20:23.9197, 22.73
21:20:29.4324, 22.75
21:20:34.9537, 22.73
21:20:40.4508, 22.75
21:20:45.9574, 22.73
21:20:51.4664, 22.72
21:20:56.9536, 22.72
21:21:2.4092, 22.71
21:21:7.8473, 22.74
21:21:13.3414, 22.72
21:21:18.8416, 22.72
21:21:24.36, 22.71
21:21:29.8667, 22.72
21:21:35.3757, 22.7
21:21:40.88, 22.7
21:21:46.3977, 22.69
21:21:51.9098, 22.7
21:21:57.3983, 22.68
21:22:2.8885, 22.7
21:22:8.401, 22.71
21:22:13.8995, 22.72
21:22:19.4147, 22.72
21:22:24.9292, 22.71
21:22:30.3995, 22.71
21:22:35.8763, 22.72
21:22:41.3669, 22.72
21:22:46.854, 22.7
21:22:52.3717, 22.71
21:22:57.8866, 22.69
21:23:3.4044, 22.68
21:23:8.9005, 22.66
21:23:14.4053, 22.67
21:23:19.9102, 22.67
21:23:25.3607, 22.65
21:23:30.8833, 22.66
21:23:36.407, 22.65
21:23:41.913, 22.66
21:23:47.3664, 22.66
21:23:52.8732, 22.65
21:23:58.3071, 22.66
21:24:3.7997, 22.66
21:24:9.242, 22.65
21:24:14.7412, 22.68
21:24:20.2571, 22.66
21:24:25.7262, 22.65
21:24:31.1467, 22.65
21:24:36.6118, 22.67
21:24:42.1321, 22.66
21:24:53.1415, 22.62
21:24:58.6465, 22.63
21:25:4.1154, 22.64
21:25:9.583, 22.63
21:25:15.0014, 22.6
21:25:20.4601, 22.6
21:25:25.8829, 22.62
21:25:31.3616, 22.61
21:25:36.7983, 22.62
21:25:42.1922, 22.6
21:25:47.5977, 22.59
21:25:53.0576, 22.61
21:25:58.492, 22.58
21:26:3.8909, 22.6
21:26:9.2652, 22.64
21:26:14.7631, 22.61
21:26:20.2833, 22.6
21:26:25.8209, 22.62
21:26:31.3279, 22.61
21:26:36.7846, 22.61
21:26:42.2889, 22.64
21:26:47.7352, 22.61
21:26:53.1624, 22.61
21:26:58.6356, 22.63
21:27:4.1495, 22.61
21:27:9.6515, 22.59
21:27:15.0605, 22.58
21:27:20.5495, 22.59
21:27:26.0658, 22.59
21:27:31.5675, 22.56
21:27:37.064, 22.61
21:27:42.5808, 22.63
21:27:48.0305, 22.62
21:27:53.4245, 22.61
21:27:58.8423, 22.63
21:28:4.2441, 22.62
21:28:9.6762, 22.64
21:28:15.127, 22.64
21:28:20.6212, 22.64
21:28:26.0758, 22.65
21:28:31.5225, 22.63
21:28:37.0047, 22.65
21:28:42.406, 22.66
21:28:47.8499, 22.66
21:28:53.2756, 22.65
21:28:58.7423, 22.67
21:29:4.2319, 22.66
21:29:9.7034, 22.68
21:29:15.1981, 22.67
21:29:20.7106, 22.66
21:29:26.2255, 22.66
21:29:31.6472, 22.67
21:29:37.0354, 22.68
21:29:42.4186, 22.68
21:29:47.797, 22.65
21:29:53.1564, 22.66
21:29:58.5956, 22.65
21:30:4.1314, 22.67
21:30:9.5537, 22.66
21:30:14.9114, 22.65
21:30:20.2796, 22.64
21:30:25.7046, 22.64
21:30:31.0797, 22.63
21:30:36.4378, 22.64
21:30:41.8373, 22.63
21:30:47.2274, 22.64
21:30:52.6286, 22.67
21:30:58.1637, 22.67
21:31:3.8619, 22.64
21:31:9.594, 22.67
21:31:15.3145, 22.66
21:31:21.0128, 22.67
21:31:26.7105, 22.65
21:31:32.1344, 22.66
21:31:37.579, 22.64
21:31:43.0692, 22.67
21:31:48.703, 22.64
21:31:54.1258, 22.66
21:31:59.4222, 22.68
21:32:4.4904, 22.67
21:32:10.032, 22.67
21:32:15.6533, 22.68
21:32:21.2121, 22.67
21:32:26.813, 22.69
21:32:32.1829, 22.72
21:32:37.7609, 22.73
21:32:43.2479, 22.75
21:32:48.8603, 22.77
21:32:54.4023, 22.78
21:32:59.8627, 22.77
21:33:5.2872, 22.8
21:33:10.8447, 22.79
21:33:16.35, 22.78
21:33:21.9282, 22.79
21:33:27.3051, 22.81
21:33:32.7591, 22.84
21:33:38.1311, 22.86
21:33:43.4959, 22.85
21:33:48.8347, 22.87
21:33:54.2034, 22.87
21:33:59.6021, 22.89
21:34:5.0596, 22.9
21:34:10.647, 22.89
21:34:16.2626, 22.9
21:34:21.9213, 22.89
21:34:27.5188, 22.91
21:34:33.1048, 22.9
21:34:38.8764, 22.91
21:34:44.6538, 22.93
21:34:49.6993, 22.95
21:34:54.7947, 22.95
21:35:0.3996, 22.95
21:35:6.0181, 22.85
21:35:11.1948, 22.89
